date,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2016-06-14,50720.75,48587.75,47611.0,47533.75,48800.25,52372.5,61036.75,67892.75,71301.75,72297.5,73939.0,75076.0,74330.0,73464.5,72143.25,71055.75,69954.25,69308.0,68914.75,68026.0,65415.0,62412.0,59653.5,54396.25
2016-06-15,50909.75,48786.75,47755.5,47842.0,49072.25,52549.0,61174.25,68172.75,71784.0,72624.0,74098.5,75422.75,74414.0,73968.75,72406.0,71769.25,70435.75,69928.25,69373.75,68017.0,65290.5,62627.25,59862.25,54507.0
2016-06-16,51122.5,48927.5,47797.25,47931.75,48974.75,52423.25,61188.5,68207.0,71431.5,72081.75,73403.25,74713.75,73753.75,73053.25,71753.25,70861.25,69724.0,69171.5,68608.0,67733.5,65197.5,62420.25,59735.5,54519.5
2016-06-17,51033.25,48584.5,47420.5,47532.0,48740.75,52001.0,60412.5,67764.25,71359.0,72105.5,73438.0,74433.0,73687.75,72071.0,70438.0,69427.0,68271.75,67818.5,67128.5,65804.75,63152.0,60552.25,58417.0,53541.5
2016-06-18,49515.25,46991.0,45570.5,45147.5,45209.75,45357.5,47377.75,51580.0,56024.5,59272.5,61200.5,62557.0,61582.25,59540.5,57706.75,56797.75,56497.5,57030.0,57206.0,56508.5,54728.75,53092.0,52521.75,48403.0
2016-06-19,44632.25,42250.5,40955.5,40405.0,40434.5,40154.75,40929.0,44043.0,48192.75,51621.5,54421.75,57005.75,56672.5,54779.25,53246.0,52406.0,52121.25,53212.0,54465.5,54526.0,53741.5,52880.25,52946.0,48940.25
2016-06-20,45601.0,43749.75,42981.5,43147.0,45003.5,49410.25,59262.0,66780.5,70649.5,71699.75,73103.25,74728.25,73115.5,73055.0,71638.75,70813.5,68474.5,68311.75,67869.75,66423.5,64117.0,61736.5,58293.75,53750.5
2016-06-21,50566.5,48518.0,47472.75,47473.25,48849.5,52317.0,60873.75,67935.5,71511.25,72473.0,73778.0,75009.25,74235.25,73389.25,71879.25,71246.0,69901.25,69401.5,68888.5,67696.75,65094.0,62313.25,59562.0,54337.0
2016-06-22,51350.0,49087.5,47954.5,48040.75,49344.75,52805.75,61276.0,67814.75,70798.25,71793.75,73126.0,74421.5,73167.75,72383.75,71019.0,70451.25,68965.5,68784.5,68343.75,67632.0,65092.0,62548.75,59897.25,54709.0
2016-06-23,51628.5,49247.75,48149.75,48235.25,49425.5,52769.0,61734.25,68659.75,71714.0,72341.5,73649.75,74631.5,73641.75,72668.5,71157.75,70069.5,68802.25,68874.5,68627.5,67701.25,65120.25,62261.0,59711.5,54747.75
2016-06-24,52117.75,49663.0,48244.0,48157.0,49124.25,52486.5,61039.25,68356.0,71840.0,72406.0,73672.25,74535.0,73427.25,71717.5,69966.25,68955.0,68071.75,67583.75,67069.5,66100.75,63614.0,60828.75,58901.25,54309.25
2016-06-25,50681.75,47834.0,46248.5,45647.5,45598.0,45531.75,47705.75,52030.5,56733.75,60206.25,62173.75,63204.0,62102.75,59933.25,58147.0,57584.25,57005.25,56975.75,57316.25,57088.0,55000.25,53171.0,52964.0,48997.75
2016-06-26,44245.25,41930.25,40642.0,40083.75,40020.25,39804.5,40769.0,43910.25,48034.0,51536.5,54684.25,57214.25,56678.25,54494.5,52901.25,52105.75,51781.75,52457.5,53655.75,54088.25,53415.5,52302.0,52609.25,48400.25
2016-06-27,45796.75,43889.75,43110.25,43387.75,45254.25,49664.25,59508.25,67074.75,70771.0,72068.25,73477.75,74855.5,73153.25,73079.0,71591.5,70803.5,68758.25,68938.5,68236.25,67076.75,64679.75,62359.25,58682.0,54110.25
2016-06-28,50565.75,48453.0,47428.25,47361.25,48602.75,52063.25,60510.0,67474.0,70703.25,71530.25,73088.0,74453.5,73676.25,72722.0,71490.75,70800.25,69491.5,69037.25,68544.75,67644.5,65078.75,62405.0,59678.0,54483.5
2016-06-29,51559.0,49265.75,48101.25,48089.25,49308.75,52544.5,61049.75,67676.5,70926.75,71575.75,73186.0,74571.5,73561.75,72598.0,71659.75,70965.5,69773.0,69267.0,68967.25,68110.5,65660.25,62661.25,60022.75,55019.5
2016-06-30,52022.0,49857.0,48673.5,48630.5,49668.0,52577.25,60982.5,68043.75,71579.5,72577.5,74146.0,75491.5,74607.0,73470.25,72259.0,71383.0,70100.5,69317.75,68574.0,67932.5,65564.75,62576.75,60165.75,55371.25
2016-07-01,51592.0,49238.0,47915.5,47894.0,49031.5,52053.75,60485.75,67288.0,70644.25,71804.75,73591.75,74285.0,73228.75,71804.25,70060.75,69440.75,68258.0,67556.0,66807.25,65622.75,63011.5,60275.75,58126.0,53575.5
2016-07-02,50504.5,47905.0,46510.5,45724.75,45750.75,45825.0,48015.75,52029.5,56764.25,60127.5,62090.0,63269.5,62319.0,60098.75,58495.5,57955.0,57548.5,57433.0,57764.5,56943.0,54973.25,53528.0,53108.25,49138.0
2016-07-03,45353.75,42783.5,41516.75,40837.75,40761.0,40452.0,41292.75,44315.5,48411.25,51717.0,54455.75,56586.5,56100.5,53990.0,52490.25,52184.0,52476.25,53350.5,54297.75,53934.0,53465.0,52638.75,52938.75,48958.75
2016-07-04,46108.5,44212.5,43386.75,43393.25,45090.0,49365.5,58978.5,66302.25,70054.0,70667.5,72241.5,73761.5,72137.25,71622.0,70668.25,69747.5,67905.25,67944.5,67791.25,66618.5,64456.5,61977.5,58340.0,54092.5
2016-07-05,50989.5,48927.25,47810.5,47745.75,48838.5,52132.0,60611.75,67407.25,70706.25,71243.25,72805.25,74340.0,73583.0,72471.0,71733.25,70991.75,69678.0,69047.5,68751.0,67894.75,65483.75,62614.5,59705.25,54753.25
2016-07-06,51526.0,49234.25,48041.0,48007.0,49196.75,52491.0,60815.75,67478.75,70874.5,71878.25,73430.75,74781.75,74076.5,73297.5,71965.0,71185.75,69790.75,68946.5,68580.25,67540.25,64957.75,62376.25,60001.25,54998.75
2016-07-07,52393.5,50144.75,48982.0,48890.25,49936.0,52955.0,61296.5,67799.25,70865.25,71649.5,73151.0,74803.75,74140.75,73393.75,72084.75,71359.25,70169.75,69175.75,68625.5,68171.5,65811.75,62888.0,60649.75,55735.5
2016-07-08,51428.5,49155.25,48014.5,48091.5,49166.75,52223.25,60506.0,67573.0,71180.75,72093.0,73570.0,74701.5,73865.75,72158.25,70543.5,69540.5,68338.25,67613.25,66775.0,65687.25,63039.25,60177.25,58189.5,53775.75
2016-07-09,49944.5,47473.5,45971.5,45421.0,45241.25,45464.5,48044.75,52057.5,56351.25,59438.75,61676.25,63015.25,61690.75,59289.5,57674.25,56962.75,56527.25,56822.5,57251.25,56294.5,54372.5,52375.25,52005.5,48401.75
2016-07-10,45474.0,42964.5,41479.0,40787.5,40702.5,40472.0,41375.0,44179.75,48116.0,51448.75,54363.25,56867.25,56350.5,54028.75,52643.75,52031.0,52261.0,52884.5,54191.75,54534.25,53979.75,53101.0,53160.5,49098.0
2016-07-11,46648.0,44840.5,43927.5,44000.5,45721.25,49926.0,59526.5,66749.75,70287.25,71069.25,72620.5,74634.75,73237.25,73209.5,71687.75,70788.75,68662.75,68429.25,67743.0,66592.5,64411.5,62171.25,58951.0,54636.5
2016-07-12,51510.0,49192.5,47835.75,47949.0,49045.25,52407.0,60735.0,67662.75,71018.0,71980.5,73711.75,75052.25,74314.25,73483.25,72096.5,71260.25,69924.5,69229.5,68604.0,67662.75,65025.75,62442.5,59958.0,55050.25
2016-07-13,51920.0,49674.25,48474.5,48483.5,49709.5,52894.5,61088.75,67858.75,71396.25,72682.75,74247.75,75856.0,75157.5,74560.5,73032.25,72269.25,71063.75,70376.25,69805.75,68740.25,65837.0,63033.25,60410.5,55292.0
2016-07-14,51927.0,49666.0,48495.25,48579.0,49863.0,53133.75,61171.75,68239.0,71864.25,73153.75,74793.0,76151.25,75607.5,74807.75,73098.25,72168.0,70806.5,69936.5,69441.75,68212.75,65283.25,62365.0,59855.0,55222.75
2016-07-15,51197.25,48907.75,47769.25,47776.75,49032.75,52233.75,60018.75,67166.25,70868.5,71955.0,73543.0,74644.75,73784.5,72200.75,70520.0,69334.75,68312.5,67653.75,66992.75,65916.0,63244.25,60445.25,58095.25,53416.0
2016-07-16,49399.25,47001.25,45513.5,44974.25,45100.25,45516.0,47458.75,51743.75,56299.75,59807.25,61816.75,63340.5,62374.0,59993.5,58142.25,57206.5,56764.25,56991.5,57493.0,56509.75,54542.75,52855.25,52339.75,48462.25
2016-07-17,45095.5,42888.25,41652.75,41022.75,40929.25,40850.5,41493.25,44662.75,48622.5,52203.75,54880.25,57281.75,56817.0,54855.25,53311.25,52663.0,52635.5,53495.0,54951.0,54972.0,54313.0,53457.25,53451.5,49706.75
2016-07-18,47151.25,45214.0,44079.25,43982.0,45618.25,49979.75,59172.75,66711.5,70632.75,72063.0,73783.5,75218.5,73307.75,73702.75,72454.75,71497.0,69277.5,68873.75,68638.75,67424.0,64932.0,62503.0,59062.0,54682.25
2016-07-19,51083.5,48940.75,47780.5,47875.75,48919.0,52315.5,60393.5,67663.25,71561.25,72922.0,74281.25,75674.25,74737.75,73917.75,72232.75,71281.0,70350.5,69556.5,69123.75,68367.5,65621.25,62837.75,59839.75,54791.75
2016-07-20,51125.5,48963.25,47729.75,47785.25,48949.75,52337.0,60377.75,66934.25,70336.25,71546.25,72968.75,74258.25,73447.75,72195.25,70830.0,70268.0,68882.25,68221.0,67947.5,67192.25,64703.25,62162.25,59462.0,54408.5
2016-07-21,51925.25,49673.5,48451.5,48372.0,49477.0,52880.75,61074.75,67721.75,70993.25,71702.75,73117.75,74418.5,73630.0,72873.0,71845.75,70967.0,69615.0,68656.0,68279.25,67581.25,65108.75,62439.5,60002.25,54937.25
2016-07-22,51770.75,49446.0,48162.0,48181.5,49233.25,52323.75,60138.25,67041.25,70601.75,71678.5,73273.25,74576.5,73587.75,72178.5,70412.0,69111.25,67904.75,67307.0,66844.5,65521.75,62882.5,60752.5,58599.25,54026.0
2016-07-23,49764.0,47350.5,45735.0,45137.75,45222.0,45426.75,47106.0,51046.5,55562.75,59014.5,61127.75,62558.25,61276.25,59002.75,57397.75,56799.75,56509.0,56525.5,56848.5,56056.25,54259.75,52798.0,52218.0,48305.25
2016-07-24,44288.5,42113.25,40803.5,40182.25,40241.5,40257.0,40906.25,43862.5,47710.25,51365.0,54034.5,56436.5,55855.75,53539.0,52142.75,51501.0,51147.75,52033.75,53332.0,53516.0,53030.25,52534.0,52630.0,48649.5
2016-07-25,45707.0,44001.0,43155.25,43247.0,44892.75,49250.0,58557.25,65801.0,69557.5,70795.0,72373.5,73991.5,72188.5,71779.25,70611.0,69717.25,67653.0,67401.25,66907.5,65729.0,63569.75,61473.5,58020.75,53687.0
2016-07-26,50410.25,48280.25,47186.75,47261.75,48198.75,51780.0,59754.25,66427.0,69962.5,71204.5,72706.0,74112.5,73461.25,72450.0,71176.5,70090.5,68753.0,68135.25,67734.25,66637.75,64197.5,61847.5,59034.75,54033.75
2016-07-27,51078.0,48815.25,47664.0,47734.25,48843.75,52372.0,60199.25,66859.25,70639.0,71937.0,73542.25,74865.25,74183.5,73268.25,71919.0,71159.75,69942.25,69068.5,68315.25,67445.0,64838.75,62636.0,59588.75,54432.5
2016-07-28,51207.5,49161.25,48112.25,48044.25,49022.25,52401.0,60353.0,67008.25,70100.25,71184.25,72929.5,74266.0,73582.75,72984.25,71401.25,70310.0,69319.0,68736.25,68085.25,67042.25,64848.75,62572.25,59379.5,54314.75
2016-07-29,50800.5,48616.5,47466.75,47532.5,48541.0,51948.5,59577.0,66294.5,69776.5,70765.0,72343.0,73441.5,72369.75,71133.25,69626.75,68318.25,67441.75,66543.25,65983.75,64754.5,62327.75,60045.75,57207.75,52559.25
2016-07-30,48819.75,46526.25,45140.5,44648.75,44551.0,45060.0,46575.25,50365.0,54876.25,58175.5,60297.0,61512.25,60334.0,58240.25,56391.75,55612.0,55367.5,55611.25,55967.25,55082.5,53360.75,52208.75,51378.5,47530.5
2016-07-31,43818.0,41544.0,40411.75,39793.0,39787.5,39863.5,40278.75,43106.25,47108.25,50784.25,53256.5,55729.5,55194.75,53117.75,51802.25,51056.0,50940.0,51793.0,53118.0,53215.0,52651.0,52262.75,52035.5,48148.25
2016-08-01,45434.75,43662.75,42863.75,43051.25,44648.75,49097.5,58130.5,65394.25,69169.0,70312.25,72038.75,73509.25,71882.0,71527.5,70339.75,69358.0,67487.0,67366.5,66577.25,65447.0,63258.25,61544.0,57741.0,53405.0
2016-08-02,50093.75,48004.25,46908.0,46867.75,48015.0,51405.75,58804.0,65767.0,69574.25,70642.75,72184.0,73540.25,73116.0,71891.0,70560.0,69788.25,68756.0,68166.5,67420.5,66484.25,63975.5,61938.0,58668.5,53635.0
2016-08-03,49611.25,47586.5,46606.0,46676.5,47916.5,51664.25,59217.5,65324.5,68461.75,69464.0,71093.0,72562.75,71847.75,71293.5,69754.25,68496.25,67425.5,66700.25,66327.5,65361.25,62951.0,61070.25,58036.75,52932.25
2016-08-04,50160.75,48073.5,47029.25,47007.75,48042.0,51805.5,59492.75,65753.75,68903.5,70255.25,71819.25,73263.75,72430.0,71273.25,70087.75,69112.0,67982.0,67134.75,66599.0,65753.75,63391.0,61210.5,57905.75,52981.0
2016-08-05,50066.25,47964.75,46776.25,46880.5,47793.0,51178.75,58613.75,65097.25,68730.0,70081.75,71744.75,72957.25,72053.75,70513.25,69117.0,67650.25,66371.5,65836.25,65022.75,64061.25,61523.75,59412.75,56622.5,52066.75
2016-08-06,47830.5,45713.5,44345.75,43652.75,43914.0,44560.25,46226.75,50349.5,54408.75,57542.5,59226.75,60448.25,59496.25,57582.75,55889.5,55208.75,54431.75,54964.5,54858.0,54264.25,52290.25,51191.5,49186.0,45972.5
2016-08-07,43504.25,41283.0,40139.0,39512.5,39397.75,39618.5,39754.25,42555.5,46296.0,49807.75,52454.5,54938.5,54257.5,52106.75,50399.75,49773.75,49707.25,50758.5,51907.0,52240.0,51815.25,51458.5,50984.5,47207.75
2016-08-08,44318.5,42561.0,41886.25,42026.0,43696.25,48106.75,56652.0,63694.25,67297.25,68352.25,70011.25,71645.25,70070.5,69967.5,68429.0,67249.25,65358.75,65014.75,64514.25,63447.5,61523.5,60073.0,55994.5,51567.5
2016-08-09,48210.75,46303.5,45271.25,45479.25,46631.0,50469.5,58295.5,64465.0,67292.75,68144.25,69846.0,71264.75,71182.0,70076.0,68522.5,67506.25,66245.5,65871.0,65477.5,64517.5,62108.25,60230.75,56719.0,51789.75
2016-08-10,48928.25,46914.75,45941.75,46190.25,47359.5,51103.5,58697.5,64689.0,68020.5,69384.75,70897.0,72550.75,72128.0,71361.5,69777.75,68964.5,67568.25,66504.25,66132.75,65279.0,62967.75,61242.75,57595.75,52435.0
2016-08-11,49681.0,47670.0,46680.25,46766.75,47842.25,51653.25,59101.25,65327.25,68609.75,69754.5,71191.25,72490.25,71949.5,71183.75,69672.25,68949.5,67798.0,67290.5,66837.75,65609.25,63258.75,61117.0,57382.0,52505.0
2016-08-12,49322.0,47361.5,46308.5,46380.25,47557.0,51202.0,58600.25,64958.25,68402.75,69594.0,70720.5,71762.5,70733.25,69135.0,67438.5,66315.75,65383.0,64780.25,64248.5,63186.25,61000.25,58988.5,55924.25,51209.75
2016-08-13,47930.75,45573.75,44221.0,43733.75,43813.0,44633.75,46154.25,49795.75,54039.5,57092.5,59000.5,60257.25,59505.0,57509.0,55913.25,55017.0,54378.5,54649.0,54986.0,54395.75,52827.25,51828.0,50439.75,46613.75
2016-08-14,42674.25,40537.75,39486.5,38979.0,38922.75,39305.75,39774.75,42476.75,46311.5,49787.75,52457.5,54633.5,54375.25,52177.5,50597.75,49868.75,49675.75,50722.75,51831.0,52407.75,52134.0,51838.75,50683.0,46602.25
2016-08-15,43714.25,41793.75,41034.25,41000.75,42332.5,46049.75,53403.0,59375.25,63165.0,65179.75,67237.5,69114.5,67672.0,67082.75,65751.0,64493.25,62601.75,62515.0,62044.0,61244.25,59704.0,58358.5,54386.75,50374.75
2016-08-16,48119.5,46260.0,45310.5,45441.75,46587.0,50480.75,58241.5,64344.0,67829.75,69154.5,70406.25,71694.0,71007.25,69943.25,68705.0,67718.75,66280.75,65825.5,65554.25,64760.0,62562.0,60659.0,56620.75,51676.5
2016-08-17,48854.5,46839.5,45791.5,45875.75,47112.75,50975.5,58579.25,64557.25,67745.0,68664.75,70129.25,71514.5,70898.0,69774.5,68178.25,67153.25,65843.25,65548.75,65413.25,64874.5,62664.0,60815.0,57046.5,51925.25
2016-08-18,48956.25,46963.5,45993.0,46085.25,47185.25,51034.5,58791.5,64848.0,67817.75,68681.0,70011.25,71349.75,70430.75,69333.5,67858.75,66822.25,65580.75,65158.0,64866.5,64609.25,62782.5,60530.0,56774.5,51940.25
2016-08-19,48946.0,46803.5,45724.25,45779.75,46885.75,50639.5,58236.75,64287.75,67677.5,68604.25,69923.25,71004.0,69974.75,68182.0,66459.75,65487.75,64520.75,63975.25,63647.25,63092.75,61153.75,58904.25,55592.5,51000.75
2016-08-20,48110.0,45793.25,44364.25,43887.0,43912.5,44824.0,46583.25,50213.75,54863.75,58101.75,60222.25,61574.25,60515.0,57903.0,56167.25,55209.75,54827.75,55247.5,55535.25,55119.25,53652.25,52515.25,50918.75,46928.75
2016-08-21,43230.25,41148.75,39989.75,39523.0,39646.0,40183.25,40958.75,43482.25,47213.5,50805.0,53533.0,55749.25,55557.5,53176.5,51703.25,50961.75,50437.5,51413.75,52548.25,53002.0,52929.25,52339.75,51065.5,47059.25
2016-08-22,44272.0,42666.25,41941.75,42123.25,43830.25,48530.75,57479.5,64054.0,67751.0,68978.25,70522.25,71979.75,70220.0,69892.0,68465.75,67498.25,65479.75,65178.25,64877.25,64179.5,62439.75,60663.75,56026.5,51640.5
2016-08-23,49001.5,47103.75,46112.5,46185.75,47395.25,51427.25,59321.25,65178.0,68525.0,69572.75,71147.75,72520.25,71699.75,70714.75,69159.25,68250.5,66896.0,66617.75,66513.75,65867.5,63631.5,61508.5,57442.0,52501.75
2016-08-24,50196.75,48155.75,47089.75,47212.0,48435.5,52322.0,60132.75,66273.5,69669.25,70779.5,72162.5,73287.0,72541.0,71836.5,70326.5,69401.25,68489.25,67856.75,67537.0,66933.25,64971.5,62295.75,58440.25,53444.75
2016-08-25,50619.75,48558.25,47490.0,47532.25,48612.25,52490.0,60448.0,66217.5,69272.0,70241.5,71649.5,72941.75,72024.5,71148.25,69978.25,68978.75,67647.5,67042.75,66530.5,66323.75,64738.0,62009.75,58161.5,53411.0
2016-08-26,50633.0,48569.75,47474.25,47387.75,48473.0,52083.25,59776.75,65618.0,68811.25,69668.5,70853.0,71901.5,71129.25,69486.0,68015.25,66895.75,65714.75,65183.75,64858.5,64424.75,62708.0,60044.5,56710.0,52404.0
2016-08-27,49319.5,46892.75,45514.25,44914.5,44881.5,45738.5,47439.0,50868.75,55314.25,58487.5,60454.25,61913.5,60830.25,58341.25,56561.0,56341.5,56076.5,56448.5,57006.25,56456.25,55360.5,53595.0,51658.5,47831.0
2016-08-28,44261.0,42090.75,40761.75,40275.5,40188.0,40580.25,41510.75,43970.25,47824.25,51152.5,53501.75,55541.0,55167.25,52967.5,51574.75,51066.0,50718.0,51986.75,53586.75,53863.5,53959.75,53196.25,51875.75,47941.25
2016-08-29,45011.25,43302.5,42568.75,42746.5,44544.5,49554.5,58867.75,65767.75,69455.5,70513.25,72148.5,73603.0,71824.75,71633.25,70487.0,69224.5,67646.5,67704.0,66853.0,65875.25,64540.0,62125.0,57141.0,52713.0
2016-08-30,49517.75,47467.0,46524.75,46562.0,47833.25,52074.5,60695.0,66355.5,69533.0,70651.75,72098.5,73093.0,72405.5,71628.5,70391.0,69294.25,68093.0,68014.0,67552.0,66947.0,65424.25,62721.25,58437.5,53540.0
2016-08-31,50898.75,48778.0,47682.75,47718.25,48862.5,52836.75,60959.5,67259.75,70728.75,72118.25,73317.5,74516.0,73580.0,72817.0,71020.5,70447.25,69239.0,68691.75,68410.75,67704.5,66126.5,63240.5,59236.0,54283.25
2016-09-01,51972.5,49736.0,48603.25,48600.5,49642.5,53546.25,61854.5,67761.25,70835.25,71650.25,73182.25,74461.25,73683.75,72788.5,71619.75,70713.25,69243.75,68742.25,68397.75,68156.0,66824.0,63716.75,59693.25,54920.5
2016-09-02,52152.5,49917.5,48760.0,48776.75,49884.0,53660.5,61781.25,67441.75,70684.0,71768.75,73180.5,74471.5,73509.5,72009.0,70346.0,69478.0,68374.5,67763.5,67237.0,66577.75,65071.25,61990.5,58429.25,53982.75
2016-09-03,50592.25,48187.5,46672.25,46022.0,46027.0,46813.25,48894.5,52360.25,56633.5,59932.5,61961.5,63159.75,62034.75,59931.25,58107.0,57329.25,57019.25,57526.75,58166.5,57814.25,56767.5,54886.0,53008.5,49198.5
2016-09-04,45880.5,43471.25,42307.25,41453.25,41622.75,41968.25,42988.75,45402.75,49299.5,52791.5,55511.75,57482.75,57106.5,55204.5,53698.25,53121.0,53167.0,54499.5,55858.75,56106.5,56173.75,54796.5,53102.5,49265.75
2016-09-05,46501.0,44737.25,44003.25,44088.0,46002.5,51074.5,60943.75,67781.25,71645.5,73111.5,74629.0,76058.5,74253.5,73940.5,72185.0,71391.75,69369.25,69320.0,68830.75,67762.0,66286.0,63336.5,58268.25,53968.0
2016-09-06,49828.0,47759.5,46739.25,46736.0,47936.75,51982.75,60757.5,67221.25,70660.25,71718.5,73048.0,74428.75,73574.25,72644.0,70728.0,70056.75,68656.0,68360.25,68171.75,67885.5,66239.75,62848.5,58442.0,53556.5
2016-09-07,50189.5,48112.5,47084.75,47103.5,48309.5,52341.0,60977.25,66995.25,70000.75,70963.5,72503.5,73651.75,72804.75,71895.5,70305.25,69652.5,68163.5,67482.5,67355.5,67526.75,66343.5,62839.0,58722.5,53658.0
2016-09-08,50761.75,48673.25,47625.0,47630.0,48650.25,52589.25,61394.75,67238.5,70094.25,70735.5,72179.75,73434.75,72616.5,71719.5,70187.0,69401.25,68054.75,67557.75,67561.5,67534.5,66447.75,62524.0,58414.25,53544.75
2016-09-09,50596.0,48518.25,47405.75,47426.25,48578.5,52383.75,61112.5,66903.5,69998.5,70777.75,72120.75,72823.75,71745.75,70293.0,68607.75,67786.75,66623.25,66234.0,65895.0,65607.5,64231.5,60592.25,56893.25,52287.0
2016-09-10,49211.25,46774.0,45362.5,44810.0,44870.75,45689.75,47945.0,51498.0,55811.25,58974.0,60836.25,61750.25,60404.25,58338.0,56522.0,56005.75,55873.25,56258.5,56935.25,56906.5,56133.5,53670.75,51865.5,47940.75
2016-09-11,44118.5,41938.75,40749.25,40143.75,40281.5,40957.5,42354.0,44863.25,48832.5,52138.25,54840.5,57137.5,56126.75,54121.5,52683.0,52297.75,51998.5,52982.0,54751.75,55525.75,55440.25,53440.75,51948.0,48040.75
2016-09-12,45485.5,43921.0,43197.0,43291.25,45024.25,49880.75,59958.5,66585.0,70087.5,70976.75,72398.75,73888.5,72026.5,71841.0,70287.5,69168.5,67340.5,67351.0,66931.25,66657.25,65533.5,62221.5,57211.5,52838.25
2016-09-13,49944.25,47923.25,46993.0,47029.75,48199.25,52316.25,61412.5,67306.0,70284.0,71045.75,72594.0,73903.5,73164.75,72288.75,70659.75,69879.0,68346.75,67853.75,67741.5,68010.5,66752.0,62928.0,58617.0,53668.25
2016-09-14,51690.75,49628.25,48539.0,48556.0,49782.5,53760.0,62728.75,68379.25,71382.5,72388.0,73724.75,74660.25,73667.5,72752.5,71460.5,70773.75,69421.75,69048.25,69044.75,69173.0,68008.75,64021.0,59848.0,54985.25
2016-09-15,51950.25,49842.0,48729.75,48711.25,49922.0,53973.75,63189.25,68951.25,71730.75,72267.5,73634.5,74793.75,73992.5,73195.25,71974.0,71300.75,69883.75,69309.0,69195.0,69465.25,68453.25,64254.75,59785.0,54832.25
2016-09-16,51604.25,49556.0,48459.75,48482.5,49674.25,53693.0,62529.5,68762.5,71893.5,72471.5,73748.25,74918.75,73900.25,72513.25,70797.25,69774.0,68542.0,68128.25,67679.5,67393.0,65812.75,61654.0,57886.75,53318.5
2016-09-17,50138.5,47712.75,46306.25,45697.75,45760.5,46483.0,49002.75,52521.0,56854.0,59914.0,61614.5,62714.25,61591.25,59447.0,57754.5,57039.75,56907.5,57383.5,58269.75,58397.5,57348.25,54450.0,52658.25,48858.5
2016-09-18,44726.5,42591.25,41424.5,40858.0,40965.25,41610.0,42879.5,45350.0,49324.0,52437.25,54784.25,56911.0,56383.5,54300.25,52610.5,52144.25,52108.0,53454.25,55284.0,56394.25,56459.5,54234.0,52718.0,48904.5
2016-09-19,46309.75,44793.5,44094.5,44222.25,46004.75,50940.75,61201.25,67146.75,69931.0,70950.5,72399.0,73782.0,71971.5,71730.5,70379.0,69428.5,67655.0,67820.5,67706.75,67634.5,66511.25,62699.25,57869.75,53657.0
2016-09-20,50363.0,48441.0,47450.75,47502.0,48663.25,52742.25,61648.5,66364.0,68329.5,69505.75,70950.0,72554.25,71650.5,70462.75,68901.75,67840.25,66606.25,67058.25,67610.5,67756.5,66479.5,62420.25,57952.5,53305.25
2016-09-21,49460.25,47484.5,46569.5,46614.5,47770.25,51528.25,59830.0,67186.5,72021.25,72773.75,73990.5,74916.5,74076.75,73285.0,71771.0,70917.25,69507.25,69155.5,69431.5,69927.0,68099.25,63935.25,59685.75,54573.75
2016-09-22,51917.0,50024.75,49012.75,49034.75,50284.5,54578.75,63641.5,69651.25,72309.75,72927.5,74049.25,74867.75,74104.0,73021.0,71843.75,70944.0,69699.5,69621.25,69773.25,70297.0,68412.25,64160.25,59970.5,54877.75
2016-09-23,51280.0,49307.5,48197.25,48342.25,49557.25,53569.25,62212.0,68695.75,71717.5,72106.5,72831.0,73363.0,72400.0,70829.0,69102.75,67872.5,66818.25,66640.75,67196.5,67616.0,64999.75,61044.75,57445.5,53020.0
2016-09-24,49989.0,47729.5,46403.5,45945.5,46005.75,46963.0,49337.0,52945.25,57108.25,60004.25,61686.75,62602.25,61668.0,59742.25,57988.25,57516.0,57192.5,57763.75,58926.75,59328.25,57609.0,54712.25,52796.25,48738.5
2016-09-25,44848.75,42824.5,41685.25,41239.25,41360.5,41907.75,42921.75,45398.0,49203.25,52443.75,54859.5,57201.25,56612.75,54569.0,52798.5,52190.0,52264.75,53860.75,56006.75,57049.75,56223.25,54177.75,52610.75,48552.5
2016-09-26,45797.25,44288.0,43583.5,43886.5,45772.0,50878.0,61359.5,68270.0,71452.25,72008.5,73214.25,74526.75,72809.0,72425.0,70969.75,69899.5,67949.25,68182.5,68565.5,68763.0,66761.5,63221.5,58015.75,53552.25
2016-09-27,50128.75,48117.0,47221.25,47393.5,48598.0,52727.0,62064.25,68366.5,71319.5,71959.75,73075.5,74097.5,73368.5,72526.75,71057.5,70095.5,68544.0,68877.0,69391.5,69900.0,67635.75,63426.25,59034.25,53999.0
2016-09-28,51676.25,49592.0,48619.5,48756.25,50120.5,54348.75,63583.5,68751.5,71228.25,71937.0,72820.5,73702.5,73350.25,72736.0,71134.5,70347.5,69114.25,69437.25,70073.5,70790.5,68305.0,63890.25,59996.0,54963.5
2016-09-29,51767.25,49700.25,48706.75,48987.25,50331.5,54520.0,63781.75,69758.25,72287.75,72655.0,73590.5,74437.5,73446.5,72486.5,71143.25,70354.0,69409.5,69859.5,70178.25,71238.75,68990.75,64513.25,60136.0,54813.5
2016-09-30,50973.5,48849.0,47971.25,48140.25,49564.5,53625.25,62767.5,68927.0,71938.5,72512.5,73541.5,74560.25,73516.25,71865.0,70233.25,69418.0,68437.75,68738.5,68835.25,68956.5,65854.5,61463.0,57779.75,53088.5
